Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Consumer Goods,3353 Automobiles,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,3353 Automobiles,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Goods,3353 Automobiles,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Goods,3353 Automobiles,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Goods,3353 Automobiles,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,3353 Automobiles,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,3353 Automobiles,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Consumer Goods,3353 Automobiles,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Goods,3353 Automobiles,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Consumer Goods,3353 Automobiles,End of Product,E09-01,II,Percentage of total product output in terms of revenue which has undergone aLifecycle design for disassembly design process,2,Governance
Consumer Goods,3353 Automobiles,Eco-Design,E13-01,II,Improvement rate of product energy efficiency compared to previous year,0,Environmental
Consumer Goods,3353 Automobiles,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Goods,3353 Automobiles,Environmental,E33-03,II,Average fuel consumption of fleet of sold vehicles - in l / 100 kmCompatibility,0,Environmental
Consumer Goods,3353 Automobiles,Subcontracting,E36-01,II,Percentage of total work done delivered by subcontractors and/or outsourced tothird parties,2,Governance
Consumer Goods,3353 Automobiles,CO2 Emission of Fleet,E37-01,II,"Average CO2 emission by vehicle per kmof Sold, LeasedE37-03 II Estimated average mileage per vehicle over total lifecycle in km",0,Environmental
Consumer Goods,3353 Automobiles,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Consumer Goods,3353 Automobiles,Dimensions of pending,G02-01,II,"Amount in monetary terms i.e. currency in controversy, dispute from legallegal proceedings proceedings",1,Social
Consumer Goods,3353 Automobiles,Fatalities & Injuries,S04-03,II,Total number of fatalities in relation to FTEsS04-04 II Total number of injuries in relation to FTEs,1,Social
Consumer Goods,3353 Automobiles,Health & Safety,S05-02,II,Percentage of total products sold or shipped corporate subject to product recallsAspects of Products for safety or health reasons,1,Social
Consumer Goods,3353 Automobiles,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Consumer Goods,3353 Automobiles,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Consumer Goods,3353 Automobiles,Intermodality,S13-01,II,"Key Performance Narrative (Please answer the questions in max. 500 words)Does your company aim at providing solutions which address intermodality (""theability to connect, and the connections between, modes of transportation""(cf. http://ops.fhwa.dot.gov/publications/cmpguidebook/appc.htm) e.g.                        - offers which allow end-customers to hire specific cars as and when needed,connectivity between different vehicles (car- train - public transport), services forlinking different modes of transport etc.?                         - services which connect different modes of transport for cargo or freight in asmart way thus saving energy, CO2 emissions or decreasing traffic?",2,Governance
Consumer Goods,3353 Automobiles,NCAP Ratings,S15-01,II,"Average NCAP rating for product fleet according to US-NCAP, Euro-NCAP or JNCAPor equivalent NCAP methodsS15-02 II Percentage of cars sold with 5-star NCAP rating",2,Governance
Consumer Goods,3353 Automobiles,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Consumer Goods,3353 Automobiles,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Consumer Goods,3353 Automobiles,Vertical range of,V17-01,II,Vertical range of manufacturing in Percentmanufacturingintegration in Percent,2,Governance
Consumer Goods,3353 Automobiles,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Goods,3353 Automobiles,Supply Chain,V28-01,II,Total number of suppliers,1,Social
Consumer Goods,3353 Automobiles,,V28-02,II,Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percentEmissions to Air E03-04 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2Waste Scope III E06-01 III Hazardous waste total in tonnes total,2,Governance
Consumer Goods,3353 Automobiles,End of Product,E09-04,III,Degree to which products (on average) can be recycled calculated as aLifecycle percentage of all materials used,2,Governance
Consumer Goods,3353 Automobiles,,E09-05,III,Degree to which products (on average) can be recycled calculated as apercentage of all associated material costsWater Consumption E28-02 III Water (in m³) used per amount (e.g. in tonnes) of product manufactured,2,Governance
Consumer Goods,3353 Automobiles,,E28-03,III,Groundwater consumption in m³E28-04 III Waste effluent water in cubic metersEnvironmental E33-01 III Number of sites with ISO 14001 certification / number of total sitesCompatibility,2,Governance
Consumer Goods,3353 Automobiles,Health & Safety,S05-04,III,Spending on product safety per unit produced corporateAspects of Products,1,Social
Consumer Goods,3353 Automobiles,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Goods,3353 Automobiles,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?,1,Social
Consumer Goods,3353 Automobiles,,V28-05,III,Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,2,Governance
Consumer Goods,3355 Auto Parts,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Goods,3355 Auto Parts,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Goods,3355 Auto Parts,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Goods,3355 Auto Parts,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Goods,3355 Auto Parts,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Goods,3355 Auto Parts,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,3355 Auto Parts,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,3355 Auto Parts,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Goods,3355 Auto Parts,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Goods,3355 Auto Parts,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Goods,3355 Auto Parts,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Goods,3355 Auto Parts,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Goods,3355 Auto Parts,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Consumer Goods,3355 Auto Parts,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Goods,3355 Auto Parts,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Consumer Goods,3355 Auto Parts,End of Product,E09-01,II,Percentage of total product output in terms of revenue which has undergone aLifecycle design for disassembly design process,2,Governance
Consumer Goods,3355 Auto Parts,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Goods,3355 Auto Parts,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Consumer Goods,3355 Auto Parts,Fatalities & Injuries,S04-03,II,Total number of fatalities in relation to FTEsS04-04 II Total number of injuries in relation to FTEs,1,Social
Consumer Goods,3355 Auto Parts,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Consumer Goods,3355 Auto Parts,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Consumer Goods,3355 Auto Parts,Customer Retention,V05-02,II,Average length of customer relationship in years,2,Governance
Consumer Goods,3355 Auto Parts,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
