Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Industrials,Electronic Equipment,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Industrials,Electronic Equipment,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Industrials,Electronic Equipment,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Industrials,Electronic Equipment,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Industrials,Electronic Equipment,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Industrials,Electronic Equipment,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Industrials,Electronic Equipment,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Industrials,Electronic Equipment,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Industrials,Electronic Equipment,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Industrials,Electronic Equipment,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Industrials,Electronic Equipment,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Industrials,Electronic Equipment,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Industrials,Electronic Equipment,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Industrials,Electronic Equipment,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Industrials,Electronic Equipment,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Industrials,Electronic Equipment,End of Product,E09-01,II,Percentage of total product output in terms of revenue which has undergone aLifecycle design for disassembly design process,2,Governance
Industrials,Electronic Equipment,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Industrials,Electronic Equipment,Eco-Design,E13-01,II,Improvement rate of product energy efficiency compared to previous year,0,Environmental
Industrials,Electronic Equipment,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Industrials,Electronic Equipment,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Industrials,Electronic Equipment,Fatalities & Injuries,S04-03,II,Total number of fatalities in relation to FTEsS04-04 II Total number of injuries in relation to FTEs,1,Social
Industrials,Electronic Equipment,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Industrials,Electronic Equipment,Maintenance & safety,S09-02,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofproduction sites, plants ect.",1,Social
Industrials,Electronic Equipment,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Industrials,Electronic Equipment,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Industrials,Electronic Equipment,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Industrials,Electronic Equipment,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Industrials,Electronic Equipment,Vertical range of,V17-01,II,Vertical range of manufacturing in Percentmanufacturingintegration in Percent,2,Governance
Industrials,Electronic Equipment,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Industrials,Electronic Equipment,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Industrials,Electronic Equipment,Emissions to Air,E03-04,III,TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2,0,Environmental
Industrials,Electronic Equipment,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Industrials,Electronic Equipment,Waste Scope IV,E07-01,III,TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 1E07-02 III TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 2,2,Governance
Industrials,Electronic Equipment,End of Product,E09-02,III,"Percentage of total product output in terms of revenue eligible for remanufactureLifecycle or re-conditioning processesE09-03 III Percentage of total product output in terms of revenue which is reused in themanufacturing process, sold or donated to third partiesE09-04 III Degree to which products (on average) can be recycled calculated as apercentage of all materials usedE09-05 III Degree to which products (on average) can be recycled calculated as apercentage of all associated material costs",2,Governance
Industrials,Electronic Equipment,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Industrials,Electronic Equipment,Recycling Quota,E14-01,III,Number of units of products delivered to company for recycling in relation to totaloutput of units p.a.E14-02 III Products delivered to company for recycling in tonnes in relation to total output ofunits in tonnes p.a.,0,Environmental
Industrials,Electronic Equipment,Production Shortfall,E23-01,III,Production shortfall caused by material supply constraints in percent (gapbetween actual production output and theoretical production output as optimalsupply)E23-02 III Monetary impact of production shortfall caused by material supply constraints inmonetary terms i.e. currency,2,Governance
Industrials,Electronic Equipment,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Industrials,Electronic Equipment,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibilityEnvironmental E33-02 III Percentage of revenue from eco-labeledCompatibility products (www.eco-label.com),0,Environmental
Industrials,Electronic Equipment,Supplier Agreements,S06-03,III,Share of supplier that are signatories to the EICC (Electronic Industry Code ofand Supply Chain Conduct)Partners Screened forRisk of ESGInfringement,1,Social
Industrials,Electronic Equipment,Average age of,V21-02,III,Average age of facilities in yearsMaterial,2,Governance
Industrials,Electronic Equipment,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Industrials,Commercial Vehicles & Trucks,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Industrials,Commercial Vehicles & Trucks,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Industrials,Commercial Vehicles & Trucks,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Industrials,Commercial Vehicles & Trucks,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Industrials,Commercial Vehicles & Trucks,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Industrials,Commercial Vehicles & Trucks,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Industrials,Commercial Vehicles & Trucks,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Industrials,Commercial Vehicles & Trucks,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Industrials,Commercial Vehicles & Trucks,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Industrials,Commercial Vehicles & Trucks,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Industrials,Commercial Vehicles & Trucks,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
